osm_way_id,edge_id,name,horizontal_length_m,hairpin_count,method,segment_count,mean_spacing_m,net_dz_m,net_dz_error_m,ascent_m,ascent_inflation_ratio,travelled_length_m,max_abs_grade_ratio,implausible_segment_count,hairpin_max_abs_grade_ratio,simulable,elapsed_time_s,elapsed_time_fine_s,elapsed_time_coarse_s,time_step_spread_s,time_step_spread_ratio,stop_reason,stop_reason_stable
1304085304,osm-1304085304-1-forward,D 44,768.6,0,robust_median_local,77,9.98,-0.39,0.07,0.56,0.2534,768.4,0.0093,0,,True,47.0478,47.0662,47.0248,0.0413,0.000878,speed_threshold,True
1304085304,osm-1304085304-1-forward,D 44,768.6,0,net_dz_constrained,77,9.98,-0.46,0.0,0.535,0.2423,768.4,0.0094,0,,True,47.6646,47.683,47.6417,0.0414,0.000867,speed_threshold,True
39182590,osm-39182590-0-forward,Route de Sardonne,765.9,22,raw_10m,77,9.9,52.42,0.0,58.23,0.9875,766.6,0.5214,2,0.5214,False,,,,,,,
39182590,osm-39182590-0-forward,Route de Sardonne,765.9,22,raw_25m,31,24.37,52.42,0.0,56.34,0.9554,758.35,0.1743,0,0.1743,True,15.6349,15.6374,15.6317,0.0057,0.000364,speed_threshold,True
39182590,osm-39182590-0-forward,Route de Sardonne,765.9,22,adaptive_geometry,120,6.38,52.42,0.0,58.5,0.992,770.39,0.614,5,0.614,False,,,,,,,
39182590,osm-39182590-0-forward,Route de Sardonne,765.9,22,robust_median_local,77,9.9,52.835,0.415,56.705,0.9616,766.14,0.4783,1,0.4783,True,15.0961,15.0986,15.093,0.0056,0.000374,speed_threshold,True
39182590,osm-39182590-0-forward,Route de Sardonne,765.9,22,net_dz_constrained,77,9.9,52.42,0.0,56.328,0.9552,766.11,0.4776,1,0.4776,True,15.228,15.2306,15.2249,0.0057,0.000377,speed_threshold,True
187043356,osm-187043356-2-forward,Route des Puys,762.2,21,raw_10m,77,9.86,-72.61,0.0,1.84,0.5257,765.84,0.6999,3,0.6999,False,,,,,,,
187043356,osm-187043356-2-forward,Route des Puys,762.2,21,raw_25m,31,24.26,-72.61,0.0,1.26,0.36,758.43,0.6147,2,0.6147,False,,,,,,,
187043356,osm-187043356-2-forward,Route des Puys,762.2,21,adaptive_geometry,74,10.29,-72.61,0.0,2.3,0.6571,767.95,0.7068,5,0.7068,False,,,,,,,
187043356,osm-187043356-2-forward,Route des Puys,762.2,21,robust_median_local,77,9.86,-69.215,3.395,1.305,0.3729,764.61,0.8542,2,0.8542,False,,,,,,,
187043356,osm-187043356-2-forward,Route des Puys,762.2,21,net_dz_constrained,77,9.86,-72.61,0.0,1.171,0.3347,764.92,0.8586,2,0.8586,False,,,,,,,
232403001,osm-232403001-0-forward,path,756.9,0,raw_10m,76,9.96,-6.31,0.0,0.54,0.6279,756.7,0.024,0,,True,295.0329,294.9854,295.0923,0.1069,0.000362,route_end,True
232403001,osm-232403001-0-forward,path,756.9,0,raw_25m,31,24.4,-6.31,0.0,0.07,0.0814,756.53,0.0233,0,,True,296.3448,296.2963,296.4053,0.109,0.000368,route_end,True
232403001,osm-232403001-0-forward,path,756.9,0,adaptive_geometry,50,15.13,-6.31,0.0,0.25,0.2907,756.69,0.026,0,,True,296.002,295.9522,296.0644,0.1122,0.000379,route_end,True
232403001,osm-232403001-0-forward,path,756.9,0,robust_median_local,76,9.96,-6.26,0.05,0.07,0.0814,756.69,0.02,0,,True,292.4157,292.3738,292.4679,0.0941,0.000322,route_end,True
232403001,osm-232403001-0-forward,path,756.9,0,net_dz_constrained,76,9.96,-6.31,0.0,0.069,0.0799,756.69,0.0201,0,,True,288.5195,288.481,288.5675,0.0864,0.0003,route_end,True
238290939,osm-238290939-0-forward,D 213,750.7,3,raw_10m,76,9.87,18.53,0.0,36.66,0.9802,753.27,0.2131,0,0.2131,True,3.959,3.9596,3.9581,0.0015,0.00037,speed_threshold,True
238290939,osm-238290939-0-forward,D 213,750.7,3,raw_25m,31,24.18,18.53,0.0,36.12,0.9658,752.33,0.1898,0,0.1898,True,4.0171,4.0178,4.0163,0.0015,0.000375,speed_threshold,True
238290939,osm-238290939-0-forward,D 213,750.7,3,adaptive_geometry,48,15.63,18.53,0.0,36.12,0.9658,753.1,0.236,0,0.236,True,3.6572,3.6578,3.6565,0.0012,0.00034,speed_threshold,True
238290939,osm-238290939-0-forward,D 213,750.7,3,robust_median_local,76,9.87,17.35,-1.18,34.94,0.9342,753.03,0.203,0,0.1554,True,4.7215,4.7224,4.7204,0.002,0.000429,speed_threshold,True
238290939,osm-238290939-0-forward,D 213,750.7,3,net_dz_constrained,76,9.87,18.53,0.0,35.701,0.9546,753.05,0.2014,0,0.157,True,4.6934,4.6943,4.6923,0.002,0.000427,speed_threshold,True
905944752,osm-905944752-0-forward,Route des Lacs,743.7,5,raw_10m,75,9.91,-53.49,0.0,0.0,1.0,745.41,0.106,0,0.0674,True,63.5715,63.5804,63.5608,0.0195,0.000307,route_end,True
905944752,osm-905944752-0-forward,Route des Lacs,743.7,5,raw_25m,30,24.76,-53.49,0.0,0.0,1.0,744.75,0.0986,0,0.0631,True,63.5754,63.5843,63.5645,0.0198,0.000312,route_end,True
905944752,osm-905944752-0-forward,Route des Lacs,743.7,5,adaptive_geometry,39,19.06,-53.49,0.0,0.0,1.0,745.34,0.0986,0,0.068,True,63.6268,63.6357,63.6159,0.0198,0.000311,route_end,True
905944752,osm-905944752-0-forward,Route des Lacs,743.7,5,robust_median_local,75,9.91,-52.88,0.61,0.0,1.0,745.36,0.106,0,0.0761,True,64.5552,64.5641,64.5444,0.0197,0.000306,route_end,True
905944752,osm-905944752-0-forward,Route des Lacs,743.7,5,net_dz_constrained,75,9.91,-53.49,0.0,0.0,1.0,745.41,0.1068,0,0.0769,True,64.2006,64.2095,64.1896,0.0199,0.00031,route_end,True
356939688,osm-356939688-0-forward,Route de Pré Genty,734.8,75,raw_10m,74,9.82,51.01,0.0,57.32,0.9793,731.15,0.3656,5,0.3656,True,6.0666,6.0661,6.0672,0.001,0.00017,speed_threshold,True
356939688,osm-356939688-0-forward,Route de Pré Genty,734.8,75,raw_25m,30,23.48,51.01,0.0,54.76,0.9356,708.31,0.2492,0,0.2492,True,3.9932,3.9939,3.9924,0.0015,0.000373,speed_threshold,True
356939688,osm-356939688-0-forward,Route de Pré Genty,734.8,75,adaptive_geometry,118,6.22,51.01,0.0,57.16,0.9766,739.44,0.4168,10,0.4168,True,5.8811,5.8811,5.8812,0.0001,1.6e-05,speed_threshold,True
356939688,osm-356939688-0-forward,Route de Pré Genty,734.8,75,robust_median_local,74,9.82,51.125,0.115,54.795,0.9362,730.91,0.4064,5,0.4064,True,5.9909,5.9909,5.9908,0.0002,2.8e-05,speed_threshold,True
356939688,osm-356939688-0-forward,Route de Pré Genty,734.8,75,net_dz_constrained,74,9.82,51.01,0.0,54.697,0.9345,730.9,0.4062,5,0.4062,True,5.9912,5.9913,5.9911,0.0002,2.9e-05,speed_threshold,True
152271729,osm-152271729-1-forward,D 1091,731.3,0,raw_10m,74,9.88,1.06,0.0,1.82,0.7948,731.31,0.0305,0,,True,38.4335,38.4378,38.4282,0.0096,0.000249,speed_threshold,True
152271729,osm-152271729-1-forward,D 1091,731.3,0,raw_25m,30,24.38,1.06,0.0,1.41,0.6157,731.3,0.008,0,,True,42.1284,42.1526,42.0983,0.0543,0.001288,speed_threshold,True
152271729,osm-152271729-1-forward,D 1091,731.3,0,adaptive_geometry,30,24.38,1.06,0.0,1.41,0.6157,731.3,0.008,0,,True,42.1284,42.1526,42.0983,0.0543,0.001288,speed_threshold,True
152271729,osm-152271729-1-forward,D 1091,731.3,0,robust_median_local,74,9.88,1.08,0.02,1.42,0.6201,731.31,0.009,0,,True,39.3325,39.3398,39.3234,0.0164,0.000417,speed_threshold,True
152271729,osm-152271729-1-forward,D 1091,731.3,0,net_dz_constrained,74,9.88,1.06,0.0,1.409,0.6152,731.31,0.009,0,,True,39.3993,39.4066,39.3901,0.0165,0.000418,speed_threshold,True
560199122,osm-560199122-0-forward,D 211e,711.7,25,raw_10m,72,9.86,-55.05,0.0,6.61,0.7758,714.96,0.2801,1,0.2801,True,22.7414,22.7468,22.7347,0.0121,0.000531,speed_threshold,True
560199122,osm-560199122-0-forward,D 211e,711.7,25,raw_25m,29,24.36,-55.05,0.0,4.44,0.5211,710.67,0.2222,0,0.2222,True,21.9375,21.9431,21.9306,0.0125,0.000571,speed_threshold,True
560199122,osm-560199122-0-forward,D 211e,711.7,25,adaptive_geometry,78,9.12,-55.05,0.0,7.62,0.8944,716.32,0.5017,7,0.5017,False,,,,,,,
560199122,osm-560199122-0-forward,D 211e,711.7,25,robust_median_local,72,9.86,-54.93,0.12,4.695,0.5511,714.68,0.2498,0,0.2498,True,22.864,22.8691,22.8577,0.0114,0.000498,speed_threshold,True
560199122,osm-560199122-0-forward,D 211e,711.7,25,net_dz_constrained,72,9.86,-55.05,0.0,4.68,0.5493,714.69,0.25,0,0.25,True,22.8557,22.8608,22.8494,0.0114,0.0005,speed_threshold,True
1083211644,osm-1083211644-0-forward,Route du Col de Sarenne,705.9,0,raw_10m,71,9.94,14.65,0.0,20.45,0.8946,706.4,0.095,0,,True,18.6357,18.6363,18.6349,0.0014,7.7e-05,speed_threshold,True
1083211644,osm-1083211644-0-forward,Route du Col de Sarenne,705.9,0,raw_25m,29,24.31,14.65,0.0,19.0,0.8311,705.64,0.0732,0,,True,18.199,18.2009,18.1965,0.0044,0.000242,speed_threshold,True
1083211644,osm-1083211644-0-forward,Route du Col de Sarenne,705.9,0,adaptive_geometry,29,24.31,14.65,0.0,19.0,0.8311,705.64,0.0732,0,,True,18.199,18.2009,18.1965,0.0044,0.000242,speed_threshold,True
1083211644,osm-1083211644-0-forward,Route du Col de Sarenne,705.9,0,robust_median_local,71,9.94,14.51,-0.14,18.61,0.8141,706.29,0.095,0,,True,18.7457,18.7462,18.7451,0.0011,6.1e-05,speed_threshold,True
1083211644,osm-1083211644-0-forward,Route du Col de Sarenne,705.9,0,net_dz_constrained,71,9.94,14.65,0.0,18.72,0.8189,706.29,0.0952,0,,True,18.7727,18.7731,18.7722,0.0009,4.8e-05,speed_threshold,True
760412725,osm-760412725-2-forward,D 211a,702.7,12,raw_10m,71,9.89,56.6,0.0,76.34,0.9644,713.2,0.6223,8,0.6223,False,,,,,,,
760412725,osm-760412725-2-forward,D 211a,702.7,12,raw_25m,29,24.13,56.6,0.0,74.27,0.9382,708.63,0.404,3,0.404,True,16.2828,16.2843,16.2809,0.0033,0.000206,speed_threshold,True
760412725,osm-760412725-2-forward,D 211a,702.7,12,adaptive_geometry,81,8.67,56.6,0.0,78.49,0.9915,714.15,0.6795,18,0.6795,False,,,,,,,
760412725,osm-760412725-2-forward,D 211a,702.7,12,robust_median_local,71,9.89,56.34,-0.26,74.24,0.9378,712.67,0.5756,8,0.5756,False,,,,,,,
760412725,osm-760412725-2-forward,D 211a,702.7,12,net_dz_constrained,71,9.89,56.6,0.0,74.456,0.9406,712.69,0.5752,8,0.5752,False,,,,,,,
222919303,osm-222919303-0-forward,D 211A,700.2,8,raw_10m,71,9.84,-50.1,0.0,13.8,0.8384,705.03,1.0897,3,1.0897,False,,,,,,,
222919303,osm-222919303-0-forward,D 211A,700.2,8,raw_25m,29,23.99,-50.1,0.0,11.94,0.7254,700.84,1.0897,1,1.0897,False,,,,,,,
222919303,osm-222919303-0-forward,D 211A,700.2,8,adaptive_geometry,82,8.53,-50.1,0.0,15.59,0.9471,706.51,1.0897,6,1.0897,False,,,,,,,
222919303,osm-222919303-0-forward,D 211A,700.2,8,robust_median_local,71,9.84,-48.695,1.405,12.695,0.7713,705.1,1.7959,4,1.7959,False,,,,,,,
222919303,osm-222919303-0-forward,D 211A,700.2,8,net_dz_constrained,71,9.84,-50.1,0.0,12.474,0.7579,705.2,1.7979,4,1.7979,False,,,,,,,
232741575,osm-232741575-0-forward,unclassified,679.6,39,raw_10m,68,9.93,63.06,0.0,63.06,0.9929,678.81,0.3369,1,0.3369,True,5.4933,5.4944,5.4918,0.0026,0.000471,speed_threshold,True
232741575,osm-232741575-0-forward,unclassified,679.6,39,raw_25m,28,23.42,63.06,0.0,63.06,0.9929,659.29,0.3429,1,0.3429,True,5.9085,5.9098,5.9069,0.0029,0.000489,speed_threshold,True
232741575,osm-232741575-0-forward,unclassified,679.6,39,adaptive_geometry,114,5.96,63.06,0.0,63.32,0.997,682.89,0.3786,5,0.3786,True,5.1563,5.1569,5.1554,0.0015,0.000296,speed_threshold,True
232741575,osm-232741575-0-forward,unclassified,679.6,39,robust_median_local,68,9.93,62.78,-0.28,62.78,0.9885,678.61,0.2486,0,0.2486,True,6.1749,6.1762,6.1732,0.0031,0.000499,speed_threshold,True
232741575,osm-232741575-0-forward,unclassified,679.6,39,net_dz_constrained,68,9.93,63.06,0.0,63.06,0.9929,678.64,0.249,0,0.249,True,6.1572,6.1586,6.1555,0.0031,0.000498,speed_threshold,True
119611321,osm-119611321-0-forward,D 526,669.3,3,raw_10m,67,9.99,8.86,0.0,20.79,0.9621,674.17,0.9152,1,0.1044,False,,,,,,,
119611321,osm-119611321-0-forward,D 526,669.3,3,raw_25m,27,24.75,8.86,0.0,19.27,0.8917,671.57,0.4329,1,0.06,True,86.5759,86.6066,86.5378,0.0688,0.000795,speed_threshold,True
119611321,osm-119611321-0-forward,D 526,669.3,3,adaptive_geometry,40,16.72,8.86,0.0,19.41,0.8982,672.3,0.4329,1,0.1585,True,86.5759,86.6066,86.5378,0.0688,0.000795,speed_threshold,True
119611321,osm-119611321-0-forward,D 526,669.3,3,robust_median_local,67,9.99,7.99,-0.87,19.08,0.8829,673.96,0.9152,1,0.0312,False,,,,,,,
119611321,osm-119611321-0-forward,D 526,669.3,3,net_dz_constrained,67,9.99,8.86,0.0,19.781,0.9154,673.96,0.9165,1,0.0325,False,,,,,,,
132663429,osm-132663429-0-forward,Montée du Belvédère,648.4,30,raw_10m,65,9.93,43.55,0.0,43.55,0.997,647.31,0.1021,0,0.1,True,14.0934,14.0964,14.0897,0.0068,0.000479,speed_threshold,True
132663429,osm-132663429-0-forward,Montée du Belvédère,648.4,30,raw_25m,26,24.57,43.55,0.0,43.55,0.997,640.34,0.0925,0,0.0918,True,14.8268,14.8298,14.8231,0.0067,0.000451,speed_threshold,True
132663429,osm-132663429-0-forward,Montée du Belvédère,648.4,30,adaptive_geometry,96,6.75,43.55,0.0,43.68,1.0,649.8,0.146,0,0.146,True,14.8268,14.8298,14.8231,0.0067,0.000451,speed_threshold,True
132663429,osm-132663429-0-forward,Montée du Belvédère,648.4,30,robust_median_local,65,9.93,43.26,-0.29,43.26,0.9904,647.31,0.1021,0,0.1,True,15.1752,15.1826,15.1659,0.0167,0.001099,speed_threshold,True
132663429,osm-132663429-0-forward,Montée du Belvédère,648.4,30,net_dz_constrained,65,9.93,43.55,0.0,43.55,0.997,647.33,0.1025,0,0.1004,True,14.8516,14.86,14.8413,0.0187,0.001256,speed_threshold,True
136998155,osm-136998155-0-forward,Route de la Combe,645.8,21,raw_10m,65,9.91,36.93,0.0,46.73,0.9248,647.81,0.2737,1,0.2737,True,5.6498,5.651,5.6483,0.0027,0.000478,speed_threshold,True
136998155,osm-136998155-0-forward,Route de la Combe,645.8,21,raw_25m,26,24.67,36.93,0.0,43.27,0.8563,644.32,0.2114,0,0.2114,True,5.1439,5.1449,5.1426,0.0023,0.000453,speed_threshold,True
136998155,osm-136998155-0-forward,Route de la Combe,645.8,21,adaptive_geometry,94,6.87,36.93,0.0,48.31,0.9561,650.24,1.8086,4,1.8086,False,,,,,,,
136998155,osm-136998155-0-forward,Route de la Combe,645.8,21,robust_median_local,65,9.91,36.51,-0.42,42.215,0.8354,647.36,0.2765,2,0.2765,True,6.7956,6.7964,6.7947,0.0017,0.000245,speed_threshold,True
136998155,osm-136998155-0-forward,Route de la Combe,645.8,21,net_dz_constrained,65,9.91,36.93,0.0,42.54,0.8419,647.38,0.2772,2,0.2772,True,6.7764,6.7772,6.7755,0.0016,0.000242,speed_threshold,True
238544629,osm-238544629-0-forward,Route des Clochettes,640.3,0,raw_10m,65,9.85,-0.73,0.0,15.72,0.7717,641.61,0.191,0,,True,12.8854,12.8874,12.883,0.0044,0.000342,speed_threshold,True
238544629,osm-238544629-0-forward,Route des Clochettes,640.3,0,raw_25m,26,24.61,-0.73,0.0,14.24,0.6991,641.06,0.1762,0,,True,12.3618,12.3651,12.3576,0.0075,0.000607,speed_threshold,True
238544629,osm-238544629-0-forward,Route des Clochettes,640.3,0,adaptive_geometry,36,17.78,-0.73,0.0,14.94,0.7334,641.28,0.23,0,,True,12.3618,12.3651,12.3576,0.0075,0.000607,speed_threshold,True
238544629,osm-238544629-0-forward,Route des Clochettes,640.3,0,robust_median_local,65,9.85,-0.73,0.0,13.94,0.6843,641.65,1.9211,1,,False,,,,,,,
238544629,osm-238544629-0-forward,Route des Clochettes,640.3,0,net_dz_constrained,65,9.85,-0.73,0.0,13.94,0.6843,641.65,1.9211,1,,False,,,,,,,
244433206,osm-244433206-1-forward,Route des Hameaux,639.5,39,raw_10m,64,9.95,55.66,0.0,62.71,0.9748,642.0,0.3112,2,0.3112,True,4.3414,4.3421,4.3404,0.0017,0.000402,speed_threshold,True
244433206,osm-244433206-1-forward,Route des Hameaux,639.5,39,raw_25m,26,24.25,55.66,0.0,62.71,0.9748,635.32,0.265,2,0.2567,True,6.116,6.1174,6.1143,0.003,0.000497,speed_threshold,True
244433206,osm-244433206-1-forward,Route des Hameaux,639.5,39,adaptive_geometry,106,6.03,55.66,0.0,62.74,0.9753,644.62,0.4893,9,0.4893,True,4.4509,4.4515,4.4502,0.0013,0.000286,speed_threshold,True
244433206,osm-244433206-1-forward,Route des Hameaux,639.5,39,robust_median_local,64,9.95,54.66,-1.0,61.02,0.9485,641.96,0.3112,4,0.3112,True,6.0484,6.0497,6.0467,0.003,0.000494,speed_threshold,True
244433206,osm-244433206-1-forward,Route des Hameaux,639.5,39,net_dz_constrained,64,9.95,55.66,0.0,61.911,0.9624,642.04,0.3096,4,0.3096,True,5.9862,5.9875,5.9845,0.0029,0.000492,speed_threshold,True
560200247,osm-560200247-0-forward,D 211a,637.6,9,raw_10m,64,9.95,-32.45,0.0,12.59,0.8421,640.85,0.3681,4,0.3681,True,19.7026,19.7093,19.6943,0.015,0.000759,speed_threshold,True
560200247,osm-560200247-0-forward,D 211a,637.6,9,raw_25m,26,24.37,-32.45,0.0,11.4,0.7625,637.18,0.2628,1,0.2628,True,19.7117,19.7115,19.7121,0.0006,2.8e-05,speed_threshold,True
560200247,osm-560200247-0-forward,D 211a,637.6,9,adaptive_geometry,72,8.85,-32.45,0.0,13.09,0.8756,641.5,0.436,8,0.436,True,19.6583,19.6659,19.6491,0.0168,0.000854,speed_threshold,True
560200247,osm-560200247-0-forward,D 211a,637.6,9,robust_median_local,64,9.95,-30.27,2.18,11.45,0.7659,640.35,0.3905,3,0.3905,True,20.9941,21.0004,20.9865,0.0138,0.000659,speed_threshold,True
560200247,osm-560200247-0-forward,D 211a,637.6,9,net_dz_constrained,64,9.95,-32.45,0.0,11.006,0.7362,640.45,0.3939,3,0.3939,True,21.3527,21.3593,21.3446,0.0147,0.000687,speed_threshold,True
232739219,osm-232739219-0-forward,Route du Col de Sarenne,637.5,8,raw_10m,64,9.94,55.94,0.0,55.94,0.9954,638.94,0.1991,0,0.1245,True,7.6063,7.61,7.6016,0.0084,0.001108,speed_threshold,True
232739219,osm-232739219-0-forward,Route du Col de Sarenne,637.5,8,raw_25m,26,24.2,55.94,0.0,55.94,0.9954,631.95,0.1597,0,0.1526,True,7.9763,7.9783,7.9739,0.0044,0.00055,speed_threshold,True
232739219,osm-232739219-0-forward,Route du Col de Sarenne,637.5,8,adaptive_geometry,47,13.55,55.94,0.0,55.94,0.9954,639.51,0.1631,0,0.1631,True,8.3659,8.3734,8.3567,0.0167,0.001997,speed_threshold,True
232739219,osm-232739219-0-forward,Route du Col de Sarenne,637.5,8,robust_median_local,64,9.94,55.67,-0.27,55.67,0.9906,638.92,0.1991,0,0.1189,True,9.5466,9.5491,9.5435,0.0056,0.000588,speed_threshold,True
232739219,osm-232739219-0-forward,Route du Col de Sarenne,637.5,8,net_dz_constrained,64,9.94,55.94,0.0,55.94,0.9954,638.94,0.1995,0,0.1193,True,9.4857,9.4882,9.4826,0.0056,0.000589,speed_threshold,True
1040477514,osm-1040477514-0-forward,D 526,637.0,0,raw_10m,64,9.95,67.76,0.0,78.85,0.9908,644.85,0.334,6,,True,6.575,6.5755,6.5743,0.0011,0.000172,speed_threshold,True
1040477514,osm-1040477514-0-forward,D 526,637.0,0,raw_25m,26,24.47,67.76,0.0,75.74,0.9517,643.41,0.3053,2,,True,5.6609,5.6621,5.6594,0.0027,0.000478,speed_threshold,True
1040477514,osm-1040477514-0-forward,D 526,637.0,0,adaptive_geometry,45,14.14,67.76,0.0,75.49,0.9486,643.67,0.342,4,,True,5.6609,5.6621,5.6594,0.0027,0.000478,speed_threshold,True
1040477514,osm-1040477514-0-forward,D 526,637.0,0,robust_median_local,64,9.95,67.64,-0.12,74.91,0.9413,644.07,0.334,5,,True,6.8987,6.8994,6.8977,0.0017,0.000246,speed_threshold,True
1040477514,osm-1040477514-0-forward,D 526,637.0,0,net_dz_constrained,64,9.95,67.76,0.0,75.017,0.9427,644.08,0.3342,5,,True,6.8938,6.8945,6.8928,0.0017,0.000245,speed_threshold,True
210456508,osm-210456508-0-forward,D 526,633.2,25,raw_10m,64,9.86,39.81,0.0,40.98,0.9725,633.13,0.2316,0,0.2316,True,8.0398,8.0419,8.0372,0.0047,0.000584,speed_threshold,True
210456508,osm-210456508-0-forward,D 526,633.2,25,raw_25m,26,24.12,39.81,0.0,40.82,0.9687,628.95,0.1695,0,0.1695,True,9.0156,9.0178,9.0127,0.0051,0.000569,speed_threshold,True
210456508,osm-210456508-0-forward,D 526,633.2,25,adaptive_geometry,62,10.21,39.81,0.0,41.71,0.9898,635.01,0.2545,1,0.2545,True,9.0156,9.0178,9.0127,0.0051,0.000569,speed_threshold,True
210456508,osm-210456508-0-forward,D 526,633.2,25,robust_median_local,64,9.86,39.07,-0.74,39.745,0.9432,633.03,0.2087,0,0.2087,True,8.7728,8.7747,8.7704,0.0043,0.000492,speed_threshold,True
210456508,osm-210456508-0-forward,D 526,633.2,25,net_dz_constrained,64,9.86,39.81,0.0,40.462,0.9602,633.08,0.2099,0,0.2099,True,8.6562,8.6581,8.6538,0.0042,0.000491,speed_threshold,True
28477411,osm-28477411-6-forward,D 1091,628.4,0,raw_10m,63,9.98,0.42,0.0,1.19,0.9084,628.45,0.012,0,,True,33.8154,33.8193,33.8106,0.0087,0.000257,speed_threshold,True
28477411,osm-28477411-6-forward,D 1091,628.4,0,raw_25m,26,24.17,0.42,0.0,1.16,0.8855,628.45,0.0116,0,,True,33.2407,33.2556,33.222,0.0336,0.00101,speed_threshold,True
28477411,osm-28477411-6-forward,D 1091,628.4,0,adaptive_geometry,26,24.17,0.42,0.0,1.16,0.8855,628.45,0.0116,0,,True,33.2407,33.2556,33.222,0.0336,0.00101,speed_threshold,True
28477411,osm-28477411-6-forward,D 1091,628.4,0,robust_median_local,63,9.98,0.35,-0.07,1.11,0.8473,628.45,0.012,0,,True,34.025,34.034,34.0138,0.0202,0.000594,speed_threshold,True
28477411,osm-28477411-6-forward,D 1091,628.4,0,net_dz_constrained,63,9.98,0.42,0.0,1.158,0.8838,628.45,0.0119,0,,True,33.7513,33.76,33.7405,0.0195,0.000576,speed_threshold,True
187059679,osm-187059679-0-forward,D 211a,622.7,21,raw_10m,63,9.86,-56.14,0.0,0.98,0.1785,624.35,0.3409,2,0.228,True,51.3389,51.3494,51.3264,0.0231,0.000449,route_end,True
187059679,osm-187059679-0-forward,D 211a,622.7,21,raw_25m,25,24.67,-56.14,0.0,1.17,0.2131,619.87,0.2408,0,0.1386,True,50.7814,50.7918,50.7685,0.0233,0.000459,route_end,True
187059679,osm-187059679-0-forward,D 211a,622.7,21,adaptive_geometry,104,5.98,-56.14,0.0,4.85,0.8834,628.03,0.8261,5,0.8261,False,,,,,,,
187059679,osm-187059679-0-forward,D 211a,622.7,21,robust_median_local,63,9.86,-54.92,1.22,0.0,0.0,623.95,0.267,1,0.222,True,52.3524,52.363,52.3399,0.0231,0.000441,route_end,True
187059679,osm-187059679-0-forward,D 211a,622.7,21,net_dz_constrained,63,9.86,-56.14,0.0,0.0,0.0,624.06,0.269,1,0.224,True,51.7688,51.7793,51.7561,0.0232,0.000448,route_end,True
244433206,osm-244433206-0-forward,Route des Hameaux,614.6,45,raw_10m,62,9.86,35.65,0.0,62.64,0.9367,622.57,0.5571,12,0.5571,False,,,,,,,
244433206,osm-244433206-0-forward,Route des Hameaux,614.6,45,raw_25m,25,24.12,35.65,0.0,60.26,0.9012,612.81,0.4933,5,0.4933,True,9.64,9.6425,9.6369,0.0056,0.000578,speed_threshold,True
244433206,osm-244433206-0-forward,Route des Hameaux,614.6,45,adaptive_geometry,112,5.49,35.65,0.0,65.7,0.9825,626.68,0.6486,27,0.6486,False,,,,,,,
244433206,osm-244433206-0-forward,Route des Hameaux,614.6,45,robust_median_local,62,9.86,35.46,-0.19,60.4,0.9032,623.36,0.7923,11,0.7923,False,,,,,,,
244433206,osm-244433206-0-forward,Route des Hameaux,614.6,45,net_dz_constrained,62,9.86,35.65,0.0,60.507,0.9048,623.37,0.7926,11,0.7926,False,,,,,,,
1246961120,osm-1246961120-0-forward,D 220,612.5,17,raw_10m,62,9.85,-0.08,0.0,71.89,0.906,642.64,1.209,19,1.209,False,,,,,,,
1246961120,osm-1246961120-0-forward,D 220,612.5,17,raw_25m,25,24.37,-0.08,0.0,64.45,0.8122,637.66,0.9852,6,0.9852,False,,,,,,,
1246961120,osm-1246961120-0-forward,D 220,612.5,17,adaptive_geometry,106,5.78,-0.08,0.0,78.0,0.983,647.24,1.4,43,1.112,False,,,,,,,
1246961120,osm-1246961120-0-forward,D 220,612.5,17,robust_median_local,62,9.85,-0.85,-0.77,64.815,0.8168,641.65,1.209,17,1.209,False,,,,,,,
1246961120,osm-1246961120-0-forward,D 220,612.5,17,net_dz_constrained,62,9.85,-0.08,0.0,65.183,0.8215,641.64,1.2103,17,1.2103,False,,,,,,,
206313877,osm-206313877-0-forward,D 1091,612.2,14,raw_10m,62,9.86,22.08,0.0,47.39,0.9274,619.73,0.8818,4,0.2991,False,,,,,,,
206313877,osm-206313877-0-forward,D 1091,612.2,14,raw_25m,25,24.34,22.08,0.0,41.98,0.8215,615.05,0.8072,1,0.151,False,,,,,,,
206313877,osm-206313877-0-forward,D 1091,612.2,14,adaptive_geometry,69,8.87,22.08,0.0,48.67,0.9524,620.41,0.9737,11,0.9737,False,,,,,,,
206313877,osm-206313877-0-forward,D 1091,612.2,14,robust_median_local,62,9.86,19.265,-2.815,39.455,0.7721,617.61,1.1252,3,0.2046,False,,,,,,,
206313877,osm-206313877-0-forward,D 1091,612.2,14,net_dz_constrained,62,9.86,22.08,0.0,41.396,0.8101,617.7,1.1298,3,0.2077,False,,,,,,,
49894104,osm-49894104-1-forward,D 530,611.6,0,raw_10m,62,9.86,-2.62,0.0,0.25,0.4808,611.52,0.016,0,,True,46.4899,46.5117,46.4629,0.0488,0.00105,speed_threshold,True
49894104,osm-49894104-1-forward,D 530,611.6,0,raw_25m,25,24.46,-2.62,0.0,0.12,0.2308,611.39,0.0104,0,,True,57.047,57.0763,57.0103,0.066,0.001156,speed_threshold,True
49894104,osm-49894104-1-forward,D 530,611.6,0,adaptive_geometry,35,17.47,-2.62,0.0,0.25,0.4808,611.44,0.016,0,,True,45.7582,45.7692,45.7447,0.0244,0.000534,speed_threshold,True
