source,edge_id,osm_way_id,direction,node_count,first_node_id,last_node_id,highway,access_status,access_reason,structure_status,oneway,oneway_bicycle,junction,bicycle,access,vehicle,surface,smoothness,tracktype,bridge,tunnel,covered,layer,selected_for_profile
live,osm-way-849897879-reverse,849897879,reverse,17,1976668807,623568116,path,review,highway=path carries no bicycle permission,normal,,,,,,,grass,,,,,,,False
live,osm-way-849897880-forward,849897880,forward,5,1976604958,7929101229,path,review,highway=path carries no bicycle permission,normal,,,,,,,dirt,,,,,,,False
live,osm-way-849897880-reverse,849897880,reverse,5,7929101229,1976604958,path,review,highway=path carries no bicycle permission,normal,,,,,,,dirt,,,,,,,False
live,osm-way-852018386-forward,852018386,forward,4,6883777440,1459313415,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-852018386-reverse,852018386,reverse,4,1459313415,6883777440,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-852018387-forward,852018387,forward,2,7947563106,6883777440,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-852018387-reverse,852018387,reverse,2,6883777440,7947563106,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-852018388-forward,852018388,forward,5,7947563107,1619453654,primary,admissible,highway=primary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-852018388-reverse,852018388,reverse,5,1619453654,7947563107,primary,admissible,highway=primary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-852018389-forward,852018389,forward,2,7947563108,7947563107,primary,admissible,highway=primary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False
live,osm-way-852018389-reverse,852018389,reverse,2,7947563107,7947563108,primary,admissible,highway=primary cyclable by default,bridge,,,,,,,asphalt,,,yes,,,1,False
live,osm-way-853463753-forward,853463753,forward,47,1463121117,1463121065,primary,admissible,highway=primary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-853463753-reverse,853463753,reverse,47,1463121065,1463121117,primary,admissible,highway=primary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-853463754-forward,853463754,forward,47,3991657535,1463121117,primary,admissible,highway=primary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-853463754-reverse,853463754,reverse,47,1463121117,3991657535,primary,admissible,highway=primary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-857839577-forward,857839577,forward,21,5401824877,4559088396,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-857839577-reverse,857839577,reverse,21,4559088396,5401824877,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-857839578-forward,857839578,forward,19,7997451883,7997493993,service,admissible,highway=service cyclable by default,normal,yes,,,,,,,,,,,,,False
live,osm-way-857839581-forward,857839581,forward,7,1975000428,7997494019,path,review,highway=path carries no bicycle permission,normal,,,,,,,rock,,,,,,,False
live,osm-way-857839581-reverse,857839581,reverse,7,7997494019,1975000428,path,review,highway=path carries no bicycle permission,normal,,,,,,,rock,,,,,,,False
live,osm-way-857839582-forward,857839582,forward,6,1976696651,7997494024,path,review,highway=path carries no bicycle permission,normal,,,,,,,grass,,,,,,,False
live,osm-way-857839582-reverse,857839582,reverse,6,7997494024,1976696651,path,review,highway=path carries no bicycle permission,normal,,,,,,,grass,,,,,,,False
live,osm-way-857839583-forward,857839583,forward,17,1976696933,7997494040,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-857839583-reverse,857839583,reverse,17,7997494040,1976696933,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-863058510-forward,863058510,forward,5,8040098759,1918609132,service,admissible,highway=service cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-863058510-reverse,863058510,reverse,5,1918609132,8040098759,service,admissible,highway=service cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-869014167-forward,869014167,forward,2,8100029701,8100029702,service,admissible,highway=service cyclable by default,normal,,,,,,,asphalt,,,,,no,,False
live,osm-way-869014167-reverse,869014167,reverse,2,8100029702,8100029701,service,admissible,highway=service cyclable by default,normal,,,,,,,asphalt,,,,,no,,False
live,osm-way-869014168-forward,869014168,forward,8,8100029703,1324906562,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014168-reverse,869014168,reverse,8,1324906562,8100029703,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014169-forward,869014169,forward,6,8100029710,8100029715,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014169-reverse,869014169,reverse,6,8100029715,8100029710,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014170-forward,869014170,forward,3,1324902784,8100029716,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014170-reverse,869014170,reverse,3,8100029716,1324902784,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014171-forward,869014171,forward,2,8100029716,8100039217,steps,review,highway=steps carries no bicycle permission,normal,,,,,yes,,wood,,,,,,,False
live,osm-way-869014171-reverse,869014171,reverse,2,8100039217,8100029716,steps,review,highway=steps carries no bicycle permission,normal,,,,,yes,,wood,,,,,,,False
live,osm-way-869014172-forward,869014172,forward,16,8100039217,1324903031,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014172-reverse,869014172,reverse,16,1324903031,8100039217,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014173-forward,869014173,forward,60,524633440,13256564425,track,review,highway=track carries no bicycle permission,normal,,,,,,,,bad,grade2,,,,,False
live,osm-way-869014173-reverse,869014173,reverse,60,13256564425,524633440,track,review,highway=track carries no bicycle permission,normal,,,,,,,,bad,grade2,,,,,False
live,osm-way-869014174-forward,869014174,forward,14,1399914350,12082224575,track,review,highway=track carries no bicycle permission,normal,,,,,,,,bad,grade2,,,,,False
live,osm-way-869014174-reverse,869014174,reverse,14,12082224575,1399914350,track,review,highway=track carries no bicycle permission,normal,,,,,,,,bad,grade2,,,,,False
live,osm-way-869014176-forward,869014176,forward,40,1324907948,5672868382,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014176-reverse,869014176,reverse,40,5672868382,1324907948,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014177-forward,869014177,forward,15,6593570987,1370388491,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869014177-reverse,869014177,reverse,15,1370388491,6593570987,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869029474-forward,869029474,forward,10,2595368190,8100114187,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869029474-reverse,869029474,reverse,10,8100114187,2595368190,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040353-forward,869040353,forward,2,8100255743,8100255744,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040353-reverse,869040353,reverse,2,8100255744,8100255743,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040354-forward,869040354,forward,3,8100255745,8100255743,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040354-reverse,869040354,reverse,3,8100255743,8100255745,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040355-forward,869040355,forward,3,8100255744,8100255747,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040355-reverse,869040355,reverse,3,8100255747,8100255744,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040356-forward,869040356,forward,2,8100255748,8100255749,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040356-reverse,869040356,reverse,2,8100255749,8100255748,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040358-forward,869040358,forward,2,8100255749,8100255757,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040358-reverse,869040358,reverse,2,8100255757,8100255749,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040359-forward,869040359,forward,3,8100255757,8100255758,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,fine_gravel,,,,,,,False
live,osm-way-869040359-reverse,869040359,reverse,3,8100255758,8100255757,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,fine_gravel,,,,,,,False
live,osm-way-869040360-forward,869040360,forward,2,8100255748,8100255760,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040360-reverse,869040360,reverse,2,8100255760,8100255748,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040361-forward,869040361,forward,2,8100255760,8100255761,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040361-reverse,869040361,reverse,2,8100255761,8100255760,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040362-forward,869040362,forward,4,8100255761,8100255763,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040362-reverse,869040362,reverse,4,8100255763,8100255761,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040363-forward,869040363,forward,2,8100255764,8100255765,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040363-reverse,869040363,reverse,2,8100255765,8100255764,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040364-forward,869040364,forward,2,8100255763,8100255766,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040364-reverse,869040364,reverse,2,8100255766,8100255763,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040365-forward,869040365,forward,2,8100255766,8100255767,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040365-reverse,869040365,reverse,2,8100255767,8100255766,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040366-forward,869040366,forward,2,8100255766,8100255768,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869040366-reverse,869040366,reverse,2,8100255768,8100255766,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869044172-forward,869044172,forward,54,8100270999,8100285321,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-869044172-reverse,869044172,reverse,54,8100285321,8100270999,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870208523-forward,870208523,forward,14,8107060808,1324910470,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870208523-reverse,870208523,reverse,14,1324910470,8107060808,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870234042-forward,870234042,forward,24,8107208018,8107203495,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870234042-reverse,870234042,reverse,24,8107203495,8107208018,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870235037-forward,870235037,forward,2,2663408071,2663408070,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,wood,,,,,,,False
live,osm-way-870235037-reverse,870235037,reverse,2,2663408070,2663408071,steps,review,highway=steps carries no bicycle permission,normal,,,,,,,wood,,,,,,,False
live,osm-way-870241916-forward,870241916,forward,2,8107285599,8107285600,service,admissible,highway=service cyclable by default,tunnel,yes,,,,,,concrete,,,,,yes,-1,False
live,osm-way-870241917-forward,870241917,forward,2,8107285600,8107285601,service,admissible,highway=service cyclable by default,tunnel,yes,,,,,,concrete,,,,,yes,-1,False
live,osm-way-870241918-forward,870241918,forward,3,8107285600,8107285602,service,admissible,highway=service cyclable by default,tunnel,,,,,,,concrete,,,,,yes,-1,False
live,osm-way-870241918-reverse,870241918,reverse,3,8107285602,8107285600,service,admissible,highway=service cyclable by default,tunnel,,,,,,,concrete,,,,,yes,-1,False
live,osm-way-870244645-forward,870244645,forward,22,2619542848,8100039244,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870244645-reverse,870244645,reverse,22,8100039244,2619542848,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870707091-forward,870707091,forward,4,8110980466,8110983137,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870707091-reverse,870707091,reverse,4,8110983137,8110980466,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870707917-forward,870707917,forward,2,8110983138,8110983140,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870707917-reverse,870707917,reverse,2,8110983140,8110983138,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-870707918-forward,870707918,forward,2,8110983137,8110983138,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-870707918-reverse,870707918,reverse,2,8110983138,8110983137,path,review,highway=path carries no bicycle permission,bridge,,,,,,,,,,yes,,,1,False
live,osm-way-870823069-forward,870823069,forward,22,8111968468,8111968485,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade5,,,,,False
live,osm-way-870823069-reverse,870823069,reverse,22,8111968485,8111968468,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade5,,,,,False
live,osm-way-871154506-forward,871154506,forward,34,2619655038,8114968973,track,review,highway=track carries no bicycle permission,normal,,,,,,,,very_bad,grade3,,,,,False
live,osm-way-871154506-reverse,871154506,reverse,34,8114968973,2619655038,track,review,highway=track carries no bicycle permission,normal,,,,,,,,very_bad,grade3,,,,,False
live,osm-way-871154507-forward,871154507,forward,46,2596058931,8114968965,track,review,highway=track carries no bicycle permission,normal,,,,,,,,horrible,grade4,,,,,False
live,osm-way-871154507-reverse,871154507,reverse,46,8114968965,2596058931,track,review,highway=track carries no bicycle permission,normal,,,,,,,,horrible,grade4,,,,,False
live,osm-way-871154508-forward,871154508,forward,45,8114968973,2596058799,track,review,highway=track carries no bicycle permission,normal,,,,,,,,very_bad,grade4,,,,,False
live,osm-way-871154508-reverse,871154508,reverse,45,2596058799,8114968973,track,review,highway=track carries no bicycle permission,normal,,,,,,,,very_bad,grade4,,,,,False
live,osm-way-871562995-forward,871562995,forward,54,4075556840,2663408070,path,review,highway=path carries no bicycle permission,normal,,,,,,,dirt,,,,,,,False
live,osm-way-871562995-reverse,871562995,reverse,54,2663408070,4075556840,path,review,highway=path carries no bicycle permission,normal,,,,,,,dirt,,,,,,,False
live,osm-way-871815470-forward,871815470,forward,21,2619550037,8100039235,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade3,,,,,False
live,osm-way-871815470-reverse,871815470,reverse,21,8100039235,2619550037,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,grade3,,,,,False
live,osm-way-872311836-forward,872311836,forward,4,8124604192,8124604195,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311836-reverse,872311836,reverse,4,8124604195,8124604192,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311837-forward,872311837,forward,7,6751948675,6751948581,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-872311837-reverse,872311837,reverse,7,6751948581,6751948675,service,admissible,highway=service cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-872311838-forward,872311838,forward,2,8124604196,8124604197,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311838-reverse,872311838,reverse,2,8124604197,8124604196,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311839-forward,872311839,forward,13,8124604198,4458610528,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311839-reverse,872311839,reverse,13,4458610528,8124604198,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311840-forward,872311840,forward,9,8124604210,8124628717,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311840-reverse,872311840,reverse,9,8124628717,8124604210,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311841-forward,872311841,forward,27,8124628718,8124628738,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311841-reverse,872311841,reverse,27,8124628738,8124628718,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311842-forward,872311842,forward,33,8124628739,8124628764,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311842-reverse,872311842,reverse,33,8124628764,8124628739,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311843-forward,872311843,forward,17,8124628765,8124628778,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311843-reverse,872311843,reverse,17,8124628778,8124628765,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311844-forward,872311844,forward,17,5270969119,2413004846,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311844-reverse,872311844,reverse,17,2413004846,5270969119,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311845-forward,872311845,forward,10,6751948581,6751948572,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872311845-reverse,872311845,reverse,10,6751948572,6751948581,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-872752193-forward,872752193,forward,5,1978061505,8127071683,service,admissible,highway=service cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-872752193-reverse,872752193,reverse,5,8127071683,1978061505,service,admissible,highway=service cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-878106275-forward,878106275,forward,2,2412602564,2412602566,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-878106275-reverse,878106275,reverse,2,2412602566,2412602564,unclassified,admissible,highway=unclassified cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-878259633-forward,878259633,forward,4,2407541397,2407541456,path,admissible,bicycle=designated,normal,,,,designated,,,asphalt,,,,,,,False
live,osm-way-878259633-reverse,878259633,reverse,4,2407541456,2407541397,path,admissible,bicycle=designated,normal,,,,designated,,,asphalt,,,,,,,False
live,osm-way-878259634-forward,878259634,forward,8,1921442500,1921442493,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-878259634-reverse,878259634,reverse,8,1921442493,1921442500,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-878259635-forward,878259635,forward,2,2407541429,2407541440,path,review,highway=path carries no bicycle permission,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-878259635-reverse,878259635,reverse,2,2407541440,2407541429,path,review,highway=path carries no bicycle permission,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-879206369-forward,879206369,forward,48,6327507323,8179177710,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-879206369-reverse,879206369,reverse,48,8179177710,6327507323,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-880414254-forward,880414254,forward,2,923980171,898868516,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-880414254-reverse,880414254,reverse,2,898868516,923980171,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-880414255-forward,880414255,forward,2,6883777426,923980188,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-880414255-reverse,880414255,reverse,2,923980188,6883777426,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-886752106-forward,886752106,forward,2,8245600805,8245600808,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-886752106-reverse,886752106,reverse,2,8245600808,8245600805,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-886752107-forward,886752107,forward,2,8245600867,8245600742,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,paving_stones,,,,,,,False
live,osm-way-886752107-reverse,886752107,reverse,2,8245600742,8245600867,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,paving_stones,,,,,,,False
live,osm-way-886752108-forward,886752108,forward,2,8245600818,8245600802,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-886752108-reverse,886752108,reverse,2,8245600802,8245600818,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-886752109-forward,886752109,forward,3,8245600810,8245600785,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,fine_gravel,,,,,,,False
live,osm-way-886752109-reverse,886752109,reverse,3,8245600785,8245600810,footway,review,highway=footway carries no bicycle permission,normal,,,,,,,fine_gravel,,,,,,,False
live,osm-way-886752110-forward,886752110,forward,9,8245600821,8245600828,track,review,highway=track carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-886752110-reverse,886752110,reverse,9,8245600828,8245600821,track,review,highway=track carries no bicycle permission,normal,,,,,,,ground,,,,,,,False
live,osm-way-886752111-forward,886752111,forward,2,8245600742,8245600810,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,paving_stones,,,yes,,,1,False
live,osm-way-886752111-reverse,886752111,reverse,2,8245600810,8245600742,footway,review,highway=footway carries no bicycle permission,bridge,,,,,,,paving_stones,,,yes,,,1,False
live,osm-way-886752112-forward,886752112,forward,9,5078947930,923980163,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-886752112-reverse,886752112,reverse,9,923980163,5078947930,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-886752113-forward,886752113,forward,2,8245600841,8245600839,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-886752113-reverse,886752113,reverse,2,8245600839,8245600841,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-886752114-forward,886752114,forward,59,5079311225,5079287058,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-886752114-reverse,886752114,reverse,59,5079287058,5079311225,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-889266246-forward,889266246,forward,48,2064673906,6054740133,track,admissible,bicycle=yes,normal,no,,,yes,,,,,,,,,,False
live,osm-way-889266246-reverse,889266246,reverse,48,6054740133,2064673906,track,admissible,bicycle=yes,normal,no,,,yes,,,,,,,,,,False
live,osm-way-890260233-forward,890260233,forward,7,1448461481,1463130594,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-890260233-reverse,890260233,reverse,7,1463130594,1448461481,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-890260236-forward,890260236,forward,146,1978229678,993713137,track,review,highway=track carries no bicycle permission,normal,,,,,,,asphalt,,grade1,,,,,False
live,osm-way-890260236-reverse,890260236,reverse,146,993713137,1978229678,track,review,highway=track carries no bicycle permission,normal,,,,,,,asphalt,,grade1,,,,,False
live,osm-way-891285162-forward,891285162,forward,14,8284096517,1221976566,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891285162-reverse,891285162,reverse,14,1221976566,8284096517,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891285163-forward,891285163,forward,5,8284096561,1221981993,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891285163-reverse,891285163,reverse,5,1221981993,8284096561,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891285164-forward,891285164,forward,4,8284096572,8284096573,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891285164-reverse,891285164,reverse,4,8284096573,8284096572,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891457313-forward,891457313,forward,29,1342239487,1133910603,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891457313-reverse,891457313,reverse,29,1133910603,1342239487,track,review,highway=track carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891460602-forward,891460602,forward,4,8285942914,8285942911,track,prohibited,access=no without bicycle override,normal,,,,,no,,,,,,,,,False
live,osm-way-891460602-reverse,891460602,reverse,4,8285942911,8285942914,track,prohibited,access=no without bicycle override,normal,,,,,no,,,,,,,,,False
live,osm-way-891993581-forward,891993581,forward,15,1463130594,1463130552,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-891993581-reverse,891993581,reverse,15,1463130552,1463130594,tertiary,admissible,highway=tertiary cyclable by default,normal,,,,,,,,,,,,,,False
live,osm-way-891993582-forward,891993582,forward,3,8290403944,8290403942,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891993582-reverse,891993582,reverse,3,8290403942,8290403944,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891993583-forward,891993583,forward,3,8290403946,1467612616,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891993583-reverse,891993583,reverse,3,1467612616,8290403946,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891993584-forward,891993584,forward,3,8290403948,10794856450,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891993584-reverse,891993584,reverse,3,10794856450,8290403948,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891993585-forward,891993585,forward,2,8290403950,8290403949,path,review,highway=path carries no bicycle permission,normal,,,,,,,rock,,,,,,,False
live,osm-way-891993585-reverse,891993585,reverse,2,8290403949,8290403950,path,review,highway=path carries no bicycle permission,normal,,,,,,,rock,,,,,,,False
live,osm-way-891993586-forward,891993586,forward,9,1467650718,8290403951,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-891993586-reverse,891993586,reverse,9,8290403951,1467650718,path,review,highway=path carries no bicycle permission,normal,,,,,,,,,,,,,,False
live,osm-way-892421797-forward,892421797,forward,5,8294450221,8294450217,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-892421797-reverse,892421797,reverse,5,8294450217,8294450221,residential,admissible,highway=residential cyclable by default,normal,,,,,,,asphalt,,,,,,,False
live,osm-way-892421798-forward,892421798,forward,4,8294450223,1342236948,residential,admissible,highway=residential cyclable by default,normal,,,,,,,,,,,,,,False
